Ngramme	Frequence
lor conseillier	1
conseillier en	1
en cort	1
cort roial	1
roial os	1
bien jugier	1
jugier selonc	1
selonc ma	1
ma pensee	1
pensee et	1
et mon	1
mon sens	1
sens en	1
en dirai	1
dirai je	1
je ce	1
ce que	1
que jen	1
jen pens	1
pens je	1
di quil	1
quil nest	1
nest nus	1
nus homme	1
homme el	1
el monde	1
monde tant	1
il dure	1
dure a	1
la reonde	1
reonde ne	1
de solaz	1
solaz ne	1
deduit nature	1
nature lor	1
lor done	1
done et	1
et ensaingne	1
ensaingne tout	1
tout bien	1
bien et	1
et toute	1
toute cortoisie	1
cortoisie chevalier	1
se painent	1
painent mie	1
mie envers	1
clers damors	1
damors maintenir	1
maintenir et	1
di bien	1
bien sans	1
sans mentir	1
mentir quamors	1
quamors fust	1
fust grant	1
grant pieça	1
pieça perdue	1
perdue se	1
se par	1
par clerc	1
fust maintenue	1
maintenue devant	1
devant vos	1
vos toz	1
toz los	1
los je	1
bien dire	1
dire et	1
se nus	1
nus men	1
men voloit	1
voloit desdire	1
desdire par	1
par bataille	1
bataille le	1
le proveroie	1
proveroie et	1
et cors	1
cors a	1
a cors	1
cors men	1
men combatroie	1
combatroie li	1
papegaus sest	1
levez seignor	1
seignor dist	1
il oez	1
oez oez	1
oez je	1
que li	1
rousingnols ment	1
ment de	1
bataille me	1
me present	1
present son	1
son gage	1
gage tent	1
tent li	1
rois la	1
la pris	1
rousingnols saut	1
avant il	1
il a	1
a au	1
au roi	1
roi baillé	1
baillé son	1
son gant	1
gant pour	1
pour la	1
bataille confermer	1
confermer et	1
rois les	1
a fait	1
fait armer	1
armer lor	1
lor haubert	1
haubert sont	1
de passe	1
passe rose	1
rose et	1
lor hiaume	1
hiaume de	1
de primevoire	1
primevoire et	1
lor gambisons	1
gambisons sont	1
de voire	1
voire les	1
les ventailles	1
ventailles orent	1
orent lacies	1
lacies a	1
atachies de	1
de hors	1
hors de	1
de genoivres	1
genoivres ouvrees	1
ouvrees et	1
roses orent	1
orent espees	1
espees moult	1
moult parut	1
parut bien	1
bien aus	1
aus garnemenz	1
garnemenz ques	1
ques vassaux	1
vassaux ot	1
ot granz	1
granz hardemenz	1
hardemenz quant	1
quant armé	1
armé furent	1
furent a	1
a delivre	1
delivre li	1
rois une	1
une sale	1
sale lor	1
lor livre	1
livre a	1
a flors	1
flors painte	1
painte sans	1
sans nule	1
nule faille	1
faille la	1
il feront	1
feront la	1
bataille quant	1
quant el	1
el champ	1
champ furent	1
furent li	1
li vassal	1
vassal de	1
de fierté	1
fierté furent	1
furent paringal	1
paringal il	1
il orent	1
orent les	1
les corages	1
corages fiers	1
fiers li	1
rousingnols parla	1
parla premiers	1
premiers dans	1
dans papegaus	1
papegaus je	1
vous deff	1
deff et	1
di tres	1
tres bien	1
bien de	1
de fi	1
fi je	1
vos donrai	1
donrai un	1
un cop	1
cop de	1
de pres	1
pres et	1
se vos	1
vos nestes	1
nestes bien	1
bien couvers	1
couvers je	1
vos toudrai	1
toudrai du	1
du cors	1
cors la	1
la vie	1
vie lors	1
lors a	1
a sespee	1
sespee fors	1
fors sachie	1
sachie sore	1
sore li	1
li cort	1
cort de	1
de randonee	1
randonee assise	1
assise li	1
li a	1
a tel	1
tel colee	1
colee sor	1
sor le	1
le hiaume	1
hiaume que	1
que tout	1
tout lestone	1
lestone et	1
et cil	1
cil un	1
un tel	1
tel cop	1
cop li	1
li redone	1
redone el	1
el chief	1
chief amont	1
amont que	1
que dune	1
dune part	1
part li	1
li desront	1
desront le	1
le cercle	1
cercle et	1
et depart	1
depart et	1
bien vous	1
que mort	1
mort leüst	1
leüst samors	1
samors soustenu	1
soustenu ne	1
ne leüst	1
leüst mes	1
mes li	1
rousingnols par	1
grant ire	1
ire lempaint	1
lempaint et	1
et boute	1
boute et	1
et sache	1
sache et	1
et tire	1
tire si	1
si qua	1
qua terre	1
terre labat	1
labat a	1
a force	1
force li	1
papegaus souz	1
souz lui	1
lui sesforce	1
sesforce mais	1
mais ne	1
puet tant	1
que se	1
se relieve	1
relieve lors	1
lors voit	1
voit bien	1
que ses	1
ses tors	1
tors le	1
le grieve	1
grieve quant	1
quant plus	1
plus combatre	1
combatre ne	1
se puet	1
puet sire	1
sire fet	1
il tenez	1
tenez mespee	1
mespee la	1
bataille avez	1
avez afinee	1
afinee je	1
vos creant	1
creant et	1
et reconnois	1
reconnois que	1
sont vaillant	1
vaillant et	1
que toz	1
toz biens	1
biens en	1
en aus	1
aus abonde	1
abonde plus	1
plus quen	1
quen toutes	1
les gens	1
gens du	1
monde a	1
a tant	1
tant les	1
les fet	1
rois lever	1
lever qui	1
qui veist	1
veist florence	1
florence plorer	1
plorer ses	1
ses chevex	1
chevex ront	1
ront ses	1
ses poins	1
poins detort	1
detort dieus	1
dieus dist	1
dist ele	1
ele la	1
mort la	1
mort adonques	1
adonques sest	1
sest trois	1
trois fois	1
fois pasmee	1
pasmee et	1
et a	1
la quarte	1
quarte est	1
est deviee	1
deviee la	1
la sassemblent	1
sassemblent li	1
li oisel	1
oisel tuit	1
tuit si	1
si lenfueent	1
lenfueent a	1
a grant	1
grant deduit	1
deduit en	1
un riche	1
riche sarcu	1
sarcu lont	1
lont mise	1
mise paint	1
paint a	1
a flor	1
bel a	1
a devise	1
devise et	1
et une	1
une pierre	1
pierre dessus	1
dessus mistrent	1
mistrent et	1
et ces	1
ces deus	1
deus vers	1
