Ngramme	Frequence
autre mal	1
mal est	1
est ce	1
ce amor	1
amor entiére	1
entiére nenal	1
nenal namor	1
namor veraie	1
veraie nest	1
nest ce	1
ce mie	1
mie sele	1
sele veut	1
veut mal	1
ne vilanie	1
vilanie nel	1
nel nest	1
nest ne	1
ne veraie	1
veraie ne	1
ne sage	1
sage sel	1
sel veut	1
veut por	1
por bien	1
bien mal	1
et demage	1
demage tel	1
tel est	1
est amor	1
amor luxuriose	1
luxuriose dont	1
dont la	1
fin est	1
est mout	1
mout dolerose	1
di tot	1
tot ensement	1
ensement se	1
vos mamez	1
mamez entiérement	1
entiérement amez	1
amez mame	1
mame et	1
et mon	1
cors ensemble	1
si devez	1
devez vos	1
vos ce	1
semble mieuz	1
mieuz amer	1
amer mame	1
mame qui	1
qui mieuz	1
mieuz vaut	1
vaut que	1
que jaim	1
jaim mout	1
mout mieuz	1
mieuz se	1
me saut	1
saut en	1
en moi	1
moi et	1
en vos	1
vos un	1
des euz	1
euz que	1
faz un	1
des orteuz	1
orteuz amon	1
amon nos	1
nos donc	1
donc ma	1
ma douce	1
douce amie	1
amie sanz	1
sanz pechié	1
vilanie quer	1
quer autre	1
autre amor	1
amor nest	1
fors haingne	1
haingne comment	1
comment dist	1
sire la	1
la meschine	1
meschine est	1
est donkes	1
donkes pechié	1
pechié mariage	1
mariage nenil	1
nenil fet	1
il mès	1
mès cil	1
cil est	1
est sage	1
sage qui	1
qui let	1
let cel	1
cel bien	1
por un	1
un graignor	1
graignor virginité	1
virginité est	1
est mont	1
mont meillor	1
meillor et	1
a mont	1
mont haute	1
haute gloire	1
gloire vient	1
vient qui	1
bien lenprent	1
lenprent et	1
bien la	1
la tient	1
tient ensorquetot	1
ensorquetot mont	1
mont doit	1
doit douter	1
douter home	1
home qui	1
qui tent	1
tent a	1
a soi	1
soi sauver	1
sauver le	1
le grand	1
grand peril	1
peril et	1
le fort	1
fort laz	1
laz qui	1
est près	1
cel solaz	1
solaz come	1
il couvient	1
couvient a	1
a mari	1
mari fere	1
il veut	1
veut al	1
al monde	1
monde plere	1
plere il	1
il encort	1
encort mont	1
mont dautres	1
dautres pechiez	1
pechiez dont	1
dont touz	1
touz li	1
li monz	1
monz est	1
est entechiez	1
entechiez si	1
si fet	1
que saige	1
saige li	1
li poisson	1
poisson qui	1
qui fuit	1
fuit le	1
le verm	1
verm por	1
por lameçon	1
lameçon ker	1
ker trop	1
trop i	1
a chiére	1
chiére golée	1
golée povre	1
et petite	1
petite et	1
et tost	1
tost alée	1
alée nest	1
pas donc	1
donc sages	1
sages marcheanz	1
marcheanz einceis	1
einceis est	1
est fol	1
et mescheanz	1
mescheanz qui	1
si chier	1
chier achate	1
achate tel	1
tel chose	1
chose dont	1
dont si	1
si tost	1
tost vient	1
vient a	1
la parclose	1
parclose qui	1
qui voudreit	1
voudreit a	1
deu barkennier	1
barkennier qui	1
qui nulhui	1
nulhui ne	1
ne veut	1
veut enginnier	1
enginnier mout	1
mout porreit	1
porreit grant	1
grant ennor	1
ennor conquerre	1
conquerre ii	1
ii done	1
le ciel	1
ciel por	1
terre il	1
il done	1
grein por	1
la palle	1
palle est	1
est il	1
il marchié	1
marchié qui	1
qui cestui	1
cestui vaille	1
vaille or	1
or puet	1
puet len	1
len bien	1
bien dire	1
dire a	1
a dreiture	1
dreiture que	1
que cest	1
cest marchié	1
marchié est	1
est troveure	1
troveure ore	1
ore esgardez	1
esgardez de	1
chief a	1
quel dolor	1
dolor a	1
quel meschief	1
meschief hom	1
hom nest	1
nest et	1
vit et	1
et tret	1
tret a	1
a fin	1
fin tot	1
tot comme	1
comme nue	1
nue de	1
de matin	1
matin il	1
est conceuz	1
conceuz en	1
en ordure	1
ordure et	1
et nest	1
nest a	1
grant malaventure	1
en peinne	1
peinne et	1
en labor	1
labor et	1
et muert	1
muert dangoisse	1
dolor toz	1
toz devun	1
devun treu	1
treu a	1
et ariveron	1
ariveron a	1
son port	1
port et	1
et passeron	1
passeron parmi	1
parmi sa	1
sa porte	1
porte ni	1
si fort	1
fort qui	1
li estorte	1
estorte que	1
que le	1
plus fort	1
fort et	1
plus sain	1
sain a	1
ele tost	1
tost mis	1
mis en	1
son sain	1
sain nus	1
na por	1
por or	1
ne por	1
por argent	1
argent dele	1
