Ngramme	Frequence
et moi	3
rois por	3
le conoisse	3
fet sanblant	3
mes bien	3
fet que	3
sui de	3
rois si	3
il bien	3
et vostre	3
de ma	3
car a	3
sui prez	3
jorz que	3
ne esgarder	3
vint de	3
ja par	3
la folie	3
quele fust	3
feire li	3
li sot	3
comandé li	3
ot si	3
estre li	3
ne ni	3
la genz	3
lor seignor	3
de fer	3
escuz qui	3
totes et	3
sont les	3
bataille arramie	3
dame por	3
li pueples	3
se prant	3
le mont	3
loges de	3
san sont	3
a bien	3
fet tot	3
ou plus	3
amors et	3
ne conut	3
nus chevaliers	3
servie et	3
lanceloz molt	3
vers meleagant	3
meleagant le	3
quan ma	3
ceste bataille	3
se taigne	3
ot dit	3
de seür	3
roi qui	3
bien an	3
pes feire	3
reïne par	3
par tel	3
de lan	3
les ont	3
avoit que	3
lancelot ni	3
remaint que	3
de gré	3
me mervoil	3
ce puet	3
ele a	3
a tort	3
dolz amis	3
grant mal	3
jai or	3
de mal	3
mes plaies	3
le sot	3
ma dit	3
ele me	3
novele qui	3
molt lan	3
qui lont	3
lont mort	3
ou de	3
duel et	3
qua po	3
moi por	3
est voirs	3
tel duel	3
dit sovant	3
coi me	3
parole li	3
et sel	3
mes certes	3
certes il	3
novele que	3
je an	3
ne porrai	3
lors ne	3
se pot	3
mes cest	3
je pas	3
et cest	3
lanceloz se	3
pres a	3
sains et	3
mes nel	3
li fust	3
comant quil	3
vos de	3
dame or	3
que ceanz	3
des plaies	3
huis ne	3
que nule	3
de nul	3
vit le	3
son ostel	3
ne il	3
il or	3
sanc qui	3
ses braz	3
quele le	3
ne doit	3
ot de	3
esgarde et	3
dire le	3
lors primes	3
se damedex	3
rois que	3
que mes	3
kex et	3
droit et	3
fu venuz	3
dex et	3
li seneschaus	3
lui plest	3
porter le	3
lanceloz a	3
puis a	3
que pres	3
et maintenant	3
est lanceloz	3
comancent a	3
et tantost	3
nule novele	3
li dïent	3
tant quele	3
est et	3
sa terre	3
bien dire	3
sa pröesce	3
mes lanceloz	3
et lor	3
et ça	3
ne ses	3
a lahatine	3
vostre prison	3
le sairemant	3
et vint	3
lanceloz le	3
et toz	3
por nul	3
tot li	3
et genz	3
preuz et	3
cel escu	3
au noauz	3
quel monde	3
car plus	3
quanque il	3
qui armes	3
nan lor	3
mal et	3
cest ce	3
nestuet pas	3
lancelot de	3
et jus	3
con sui	3
